18,1,The Injury,2,12,01/12/2006,22,"Michael's ""injury"" from a George Foreman Grill distracts the staff from Dwight, the one with the real injury.",Standard
19,1,The Secret,2,13,01/19/2006,22,"Jim fears the secret he told to Michael, in confidence, will be revealed to the staff.",Standard
20,1,The Carpet,2,14,01/26/2006,22,Michael's office becomes the victim of an odorous prank which subjects the office to his punishment.,Standard
21,1,Boys and Girls,2,15,02/02/2006,22,"When the female employees attend a Women in the Workplace seminar, Michael feels left out so he has his own ""seminar"" for the male workers.",Standard
22,1,Valentine’s Day,2,16,02/09/2006,22,"When Michael visits Dunder Mifflin corporate headquarters in New York on Valentine's Day, he and Jan are both in for a surprise. Meanwhile, back in Scranton, the office staff celebrates Valentine's Day grade school style.",Standard
23,1,Dwight’s Speech,2,17,03/02/2006,22,Michael coaches pompous Dwight on the finer art of public speaking after being named as Salesman of the Year.,Standard
24,1,Take Your Daughter to Work Day,2,18,03/16/2006,21,"A routine office day is changed when children come to Dunder Mifflin for ""Take Your Daughter to Work Day."" Michael is surprised when he strikes up a friendship with the five-year old daughter of his sworn enemy, Toby. Pam is desperate to befriend her colleagues' offspring and a misunderstanding puts Ryan under Stanley's thumb.",Standard
25,1,Michael’s Birthday,2,19,03/30/2006,22,"In celebration of his birthday, Michael makes a mandatory invite of the staff during the workday to go ice skating.",Standard
26,1,Drug Testing,2,20,04/27/2006,22,Dwight plays the role of Volunteer Sheriff after finding half a joint in the Dunder Mifflin parking lot leading to an investigation. Pam gives Jim a play challenge which he tries to complete.,Standard
27,1,Conflict Resolution,2,21,05/04/2006,22,"When Michael takes over conflict resolution duties from HR, chaos ensues at Dunder Mifflin.",Standard
28,1,Casino Night,2,22,05/11/2006,29,The Dunder Mifflin crew holds a casino party at the warehouse and Michael has two dates.,Standard
29,1,Gay Witch Hunt,3,1,09/21/2006,23,"Michael apologizes to Oscar, after he finds out he's gay, for calling him a homosexual slur--but his apology outs Oscar to the entire office. And Jim decides to take a promotion at the Stamford office.",Standard
30,1,The Convention,3,2,09/28/2006,22,"Michael and Dwight go to a convention in Philadelphia and run into Jim, and Michael becomes jealous of Jim's relationship with his new boss. Meanwhile, Pam gets ready for her first date since her engagement.",Standard
31,1,The Coup,3,3,10/05/2006,22,"Michael is in trouble once again as Jan busts him for declaring it's ""Movie Monday"" where everyone watches a movie and neglects work. Angela pushes Dwight to make a move on Michael's job while Pam and Jim find creative ways to waste time.",Standard
32,1,Grief Counseling,3,4,10/12/2006,22,Michael takes on the role of office grief counselor when he learns that his old boss has died.,Standard
33,1,Initiation,3,5,10/19/2006,22,Dwight takes former temp Ryan to his beet farm to initiate Ryan to his new job at Dunder Mifflin.,Standard
34,1,Diwali,3,6,11/02/2006,22,"Michael encourages the entire Scranton branch to support Kelly and attend a local celebration of Diwali, the Hindu Festival of Lights. Meanwhile, Andy convinces Jim to turn a late night of work into a drinking game.",Standard
35,1,Branch Closing,3,7,11/09/2006,31,"When Jan tells Michael that the Scranton Branch will be shutting down, Michael strives to keep his staff's spirits up. Meanwhile, everyone privately begins to envision how their lives will change in the aftermath.",Standard
36,1,The Merger,3,8,11/16/2006,30,Jan informs Michael that the Scanton branch of Dunder Mifflin will be merging with the Stamford Branch. Jim and Pam are reunited while the other employees of both branches must adjust to their new co-workers.,Standard
37,1,The Convict,3,9,11/30/2006,30,"Michael learns that one of the new employees at Dunder Mifflin Scranton has a criminal record. Meanwhile, Jim helps Andy make a move on Pam.",Standard
38,1,A Benihana Christmas,3,10,12/14/2006,42,"Trouble among the members of the party planning committee results with Pam and Karen hosting a rival Christmas party, but Michael isn't interested in celebrating after being dumped by Carol.",Standard
39,1,Back from Vacation,3,11,01/04/2007,21,"Michael isn't supposed to let anyone know that he and Jan went on vacation together in Jamaica, but he accidentally circulates a compromising photo of them to the office via e-mail.",Standard
40,1,Traveling Salesmen,3,12,01/11/2007,22,"Dwight does a favor for Angela to keep her from getting in trouble. Andy finds out and uses it against him to get in tighter with Michael. Now Dwight must fess up, which will reveal his relationship with Angela, or risk getting fired.",Standard
41,1,The Return,3,13,01/18/2007,28,"Andy does the impossible--he makes everyone in the office miss Dwight, who is forced to take a job at Staples. Meanwhile, Oscar comes back to the office and Michael predictably throws a stereotypical Mexican party to celebrate.",Standard
42,1,Ben Franklin,3,14,02/01/2007,21,"Michael asks Jim to get a male stripper for Phyllis's office bachelorette party, but he gets a Ben Franklin impersonator instead. Meanwhile, the men's bachelor party goes as planned until Michael becomes uncomfortable with the stripper.",Standard
43,1,Phyllis’ Wedding,3,15,02/08/2007,21,"Michael exaggerates the importance of his small role in Phyllis's wedding and makes an ass out of himself, and Pam notices that Phyllis stole all of her wedding ideas from her original wedding plans.",Standard
44,1,Business School,3,16,02/15/2007,22,"Michael is a guest speaker for Ryan's business class, but they have a falling-out after Michael finds out that Ryan spoke negatively about Dunder-Mifflin. And back at the office, Dwight tries to kill a bat that he found in the ceiling.",Standard
45,1,Cocktails,3,17,02/22/2007,21,"While Michael and Jan go to their first Dunder Mifflin outing as an official couple, the office workers left behind go out for happy hour. During happy hour, Roy finds out that Jim and Pam kissed at Casino Night.",Standard
46,1,The Negotiation,3,18,04/05/2007,30,"Dwight saves Jim from an attack by Roy, but Dwight won't allow Jim to thank him for it. Meanwhile, Darryl asks Michael for a pay raise, and Michael discovers that he is woefully underpaid--so Michael goes to headquarters to ask for one himself.",Standard
47,1,Safety Training,3,19,04/12/2007,21,"Andy returns to the office after weeks of anger management training, determined to make a fresh start with all the Dunder-Mifflin employees. Meanwhile, it's safety training day in the office, and Michael and Dwight are on a mission to illuminate the dangers of the workplace.",Standard
48,1,Product Recall,3,20,04/26/2007,21,"Michael tries to be proactive during a watermark crisis, but only makes the situation worse. Meanwhile, Angela has trouble being apologetic with customers, and Andy discovers a secret about his new girlfriend.",Standard
49,1,Women’s Appreciation,3,21,05/03/2007,29,"Phyllis gets flashed in the parking lot, and Dwight goes all out to secure the premises. Michael ostensibly takes the women in the office to the mall to comfort them, but he's really doing it to get advice about breaking up with Jan.",Standard
50,1,Beach Games,3,22,05/10/2007,28,"Michael uses ""beach day"" at Dunder-Mifflin to find out which employee would be his most capable replacement, just in case he receives the promotion to the New York office that he's applied for.",Standard
51,1,The Job,3,23,05/17/2007,42,"Michael appoints Dwight as regional manager, anticipating that he will receive the job at corporate. Jim and Karen also interview for the same position. And Michael gets back together with Jan after she gets a boob job.",Standard
52,1,Fun Run,4,1,09/27/2007,42,"Michael accidentally runs over Meridith in the parking lot, and his guilt causes him to organize a 5-K run for her. Dwight and Angela have a falling-out after he kills her cat, and Jim and Pam's relationship is discovered.",Standard
53,1,Dunder Mifflin Infinity,4,2,10/04/2007,42,"Michael feels threatened when Ryan returns to the Scranton office to share his ideas about the future of Dunder Mifflin. Jim and Pam's relationship is shared with the entire office, while Angela and Dwight's relationship is on the rocks.",Standard
54,1,Launch Party,4,3,10/11/2007,42,"The Dunder Mifflin Infinity website is launching and Michael is excited about going to the big launch party in New York while Angela plans a satellite party for the Scranton branch. Meanwhile, Dwight competes against the website to see who can sell the most paper in one day.",Standard
55,1,Money,4,4,10/18/2007,42,"As Jan renovates the condo, Michael confronts his growing debt every way he can, which includes pressuring his employees for a loan. Pam and Jim spend a night out on Dwight's family beet farm, now a bed and breakfast.",Standard
56,1,Local Ad,4,5,10/25/2007,22,"Michael tries to make a local Dunder Mifflin commercial that is better than the one the professional ad agency made for them. Meanwhile, Andy tries to confide in Dwight about his new relationship with Angela.",Standard
57,1,Branch Wars,4,6,11/01/2007,30,"Michael and Dwight try to play a prank on Karen, who is now manager of the Utica branch, after she tries to steal Stanley from the Scranton office. Meanwhile, Pam, Toby, and Oscar start their own exclusive office book club.",Standard
58,1,Survivor Man,4,7,11/08/2007,30,"After Michael isn't invited to a camping trip with Ryan, he sets out to prove that he can brave it out in the wilderness by himself. Jim, who is in charge of the office while Michael is gone, tries to change the birthday party policy.",Standard
59,1,The Deposition,4,8,11/15/2007,30,"Michael is put in an awkward position when Jan sues Dunder Mifflin for wrongful termination and he is deposed as a witness. Meanwhile, Kelly begins smack-talking Pam after Darryl beats Jim at Ping-Pong.",Standard
60,1,Dinner Party,4,9,04/10/2008,30,"Michael invites Jim and Pam and Andy and Angela to a couples-only dinner party, which makes Dwight very jealous. However, the only thing he's missing is a ringside seat to witness Michael and Jan's extremely dysfunctional home life.",Standard
61,1,Chair Model,4,10,04/17/2008,30,"Kevin and Andy team up to reclaim the stolen Dunder Mifflin parking spaces, which forces them into a showdown with the other four bosses of the office park. Meanwhile, Michael becomes fascinated by a woman modeling chairs in a catalog.",Standard
62,1,Night Out,4,11,04/24/2008,21,"Michael and Dwight go to New York to party with Ryan, who is having lots of personal and professional problems. The rest of the office employees work late, and wind up getting locked in the business park.",Standard
63,1,Did I Stutter?,4,12,05/01/2008,22,"Michael tries to figure out how to respond to Stanley's insubordination during a meeting, and Dwight buys Andy's vehicle and immediately flips it for more money.",Standard
64,1,Job Fair,4,13,05/08/2008,30,"Dunder Mifflin participates in a high school job fair, but few students are interested. Jim, Andy, and Kevin play a round of golf with a prospective client. Back at the office, everyone but Dwight and Angela leave for the day.",Standard
65,1,"Goodbye, Toby",4,14,05/15/2008,42,"Michael throws an extravagant going-away party for Toby, and falls in love with the woman who is replacing him. Jim plans to propose to Pam at the party, but gets out-staged. Back at corporate, Ryan is arrested for fraud.",Standard
66,1,Weight Loss,5,1,09/25/2008,43,"Michael tries to motivate the Scranton branch to lose weight as part of an interoffice competition. Jim is lost after Pam leaves for art school in New York, and Angela continues to see Dwight even though she is now engaged to Andy.",Standard
67,1,Business Ethics,5,2,10/09/2008,22,A confession at an H.R. business ethics seminar leads to a dispute between Michael and Holly over whether Meredith should be fired. Dwight tries to prove to Jim how long he can go without taking a personal break.,Standard
68,1,Baby Shower,5,3,10/16/2008,22,"After planning an office baby shower for Jan, Michael is upset when he finds out that she had the baby without him--even though he's already been told that he's not the baby's father.",Standard
69,1,Crime Aid,5,4,10/23/2008,30,"Michael and Holly have sex for the first time, and Michael holds a fundraiser for the office after it is burglarized. Dwight confides in Phyllis after Andy and Angela set a wedding date, and Jim runs into Pam's ex-fiancé, Roy.",Standard
70,1,Employee Transfer,5,5,10/30/2008,22,Holly is transferred back to New Hampshire after corporate discovers that she and Michael are dating. Dwight tries to apply to Cornell to get under Andy's skin. Jim's brothers and Pam decide to play a trick on Jim when they meet for lunch.,Standard
71,1,Customer Survey,5,6,11/06/2008,22,"Dwight and Jim believe that something is suspicious about their low customer performance ratings. After consulting with Angela, Andy finds the perfect site for their wedding--Dwight's beet farm.",Standard
72,1,Business Trip,5,7,11/13/2008,30,"David Wallace sends Michael on a business trip to Winnipeg to help him forget about Holly's transfer to Nashua, and Pam tells Jim that she failed a class and has to stay in New York City.",Standard
73,1,Frame Toby,5,8,11/20/2008,30,An office mess -- A mysterious person in the office has made a huge mess in the microwave and will not clean it up.,Standard
74,1,The Surplus,5,9,12/04/2008,22,"Michael has to spend the office surplus by they end of the day, but he can't decide between a copier or new chairs. Dwight plays a dirty trick on Angela as they prepare for Andy and Angela's wedding on the beet farm.",Standard
75,1,Moroccan Christmas,5,10,12/11/2008,30,"Phyllis blackmails Angela into doing the work for the Christmas party, which Michael turns into an intervention after Meredith gets drunk and sets her hair on fire. Meanwhile, Dwight corners the market on a popular Christmas gift.",Standard
76,1,The Duel,5,11,01/15/2009,30,"Moments before he leaves for New York for a meeting with David Wallace, Michael tells Andy that Angela and Dwight are seeing each other. Andy and Dwight then decide to have it out in the parking lot.",Standard
77,1,Prince Family Paper,5,12,01/22/2009,22,"Michael's conscience gets the best of him after he and Dwight go undercover to scout a family-run competitor. Back at the office, everyone else spends the day debating whether Hilary Swank is hot.",Standard
78,1,Stress Relief,5,13,02/01/2009,60,"Dwight's too-realistic fire alarm gives Stanley a heart attack. When he returns, Michael learns that he is the cause of Stanley's stress. To remedy the situation, he forces the office to throw a roast for him.",Standard
79,1,Lecture Circuit: Part 1,5,14,02/05/2009,30,"While on lecture tour to other Dunder Mifflin branches, Michael and Pam discover that Jim's ex-girlfriend Karen is pregnant. At the office, Andy falls for a prospective client, and Jim and Dwight try to set up Kelly's birthday party.",Standard
80,1,Lecture Circuit: Part 2,5,15,02/12/2009,30,"Michael and Pam go to Nashua and discover that Holly has a new boyfriend. At the office, Jim and Dwight try to come up with a theme for Kelly's birthday party, and Angela gets a new cat.",Standard
81,1,Blood Drive,5,16,03/05/2009,22,"Michael holds a lonely hearts party on Valentine's Day at the office, hoping that he will run into a woman he met earlier that day at a blood drive. Meanwhile, Jim and Pam have an awkward lunch with Phillis and Bob Vance.",Standard
82,1,Golden Ticket,5,17,03/12/2009,30,"Michael asks Dwight to be the scapegoat for one of his business ideas that backfired badly on him. But when that idea has an unexpected positive upside, Dwight still takes credit and Michael becomes furious.",Standard
83,1,New Boss,5,18,03/19/2009,30,"Michael gets upset when he gets a new boss to act as a buffer between him and David Wallace, and he gets even more upset when he disbands the Party Planning Committee and cancels Michael's fifteenth anniversary party.",Standard
84,1,Two Weeks,5,19,03/26/2009,30,"As Michael prepares to leave Dunder Mifflin, he announces that he will form his own paper company. Will anybody join him?",Standard
85,1,Dream Team,5,20,04/09/2009,30,Michael and Pam begin their first day as the Michael Scott Paper Company putting together the rest of the staff and trying to raise money.,Standard
86,1,Michael Scott Paper Company,5,21,04/09/2009,22,"Tension and disillusionment begin to emerge as Michael, Pam, and Ryan move the Michael Scott Paper Company into a cramped ""workspace"" at the business park.",Standard
87,1,Heavy Competition,5,22,04/16/2009,30,"Dwight chooses loyalty to Dunder Mifflin over loyalty to Michael, which leads to a bitter battle between Michael and Dwight over Dwight's accounts. Back at Dunder Mifflin, Jim pretends to confide in Andy.",Standard
88,1,Broke,5,23,04/23/2009,30,"The Michael Scott Paper Company is gaining clients by offering lower prices than Dunder Mifflin, but is going broke in the process. However, Dunder Mifflin is losing clients to Michael, and is desperate to buy him out.",Standard
89,1,Casual Friday,5,24,04/30/2009,22,"Michael returns to Dunder Mifflin and brings Ryan and Pam in as salespeople, but the existing salespeople demand that Michael return the clients they stole back to them. Meanwhile, some employees take the idea of Casual Friday too far.",Standard
90,1,Cafe Disco,5,25,05/07/2009,30,"Michael tries to create a place to escape from work in the storage room that used to house the Michael Scott Paper Company, while Jim and Pam consider taking off and getting married that day.",Standard
91,1,Company Picnic,5,26,05/14/2009,30,"Michael runs into Holly at the company picnic, and the two of them accidentally reveal that the Buffalo branch is closing during a comedy skit before corporate has made the announcement.",Standard
92,1,Gossip,6,1,09/17/2009,30,"Michael regrets revealing that Stanley is having an affair, so he spreads a bunch of lies about everyone else to cover his tracks--except that one of the lies that he spread actually turns out to be true.",Standard
93,1,The Meeting,6,2,09/24/2009,30,"Michael sabotages--then promotes--Jim's efforts at getting a promotion, while Dwight and Toby try to prove that Darryl has submitted a fraudulent medical claim.",Standard
94,1,The Promotion,6,3,10/01/2009,30,Jim discovers just how hard being the boss can be when David Wallace forces Michael and him to determine which employees will be getting a raise.,Standard
95,1,Niagra,6,4,10/08/2009,49,"The Office travels to Niagara Falls to celebrate Jim and Pam's wedding under strict orders not to mention Pam's pregnancy. Pam is forced to deal with an embarrassing injury for Andy the night before her wedding, while Kevin deals with the loss of his dress shoes on the morning of the ceremony.",Standard
96,1,Mafia,6,5,10/15/2009,30,Michael meets with an insurance salesman that visits the office and is later convinced by Dwight and Andy that he is part of the mafia.,Standard
97,1,The Lover,6,6,10/22/2009,30,"Jim and Pam return from their honeymoon and learn, to their horror, that Michael is dating Pam's mom. Meanwhile, Dwight gives Jim a ""gift""--which actually has a listening device attached to it.",Standard
98,1,Koi Pond,6,7,10/29/2009,30,"Michael is upset when he becomes the butt of all the office jokes after he falls in a koi pond. Andy and Pam go out together on some cold calls, and everybody mistakes them as a married couple.",Standard
99,1,Double Date,6,8,11/05/2009,30,"Michael sparks more anger from Pam when he breaks up with her mom on her birthday after he finds out she's 58, and Dwight unsuccessfully tries to get everyone in the office to owe him a favor.",Standard
100,1,Murder,6,9,11/12/2009,23,"The entire office is preoccupied about rumors of Dunder Mifflin's bankruptcy. Michael tries to create a distraction by engaging everyone in murder-mystery game, but Jim wonders if that is a good idea.",Standard
101,1,Shareholder Meeting,6,10,11/19/2009,30,"Michael speaks out of line at the Dunder Mifflin shareholders meeting and creates a big problem for management, while Jim discovers that nobody in the office thinks he's the ""real"" boss.",Standard
102,1,Scott’s Tots,6,11,12/03/2009,30,"Ten years ago, Michael promised a group of third graders he would pay for their college tuition if they graduated. Now comes time to pay, and he can't do it. At the office, Dwight's employee of the month idea gets Jim in big trouble.",Standard
103,1,Secret Santa,6,12,12/10/2009,30,"Michael gets upset when Jim promises Phyllis that she can be the office Santa, but the office Christmas party may be overshadowed by some bad news from David Wallace.",Standard
104,1,The Banker,6,13,01/21/2010,30,A banker representing a potential buyer comes to the Scranton branch to interview the H.R. department before the sale goes through.,Standard
105,1,Sabre,6,14,02/04/2010,30,"Michael hates the changes that Dunder Mifflin's new owner is implementing, so he turns to David Wallace for advice. Jim and Pam find the perfect day care center, but Jim's mistake threatens to ruin the interview.",Standard
106,1,Manager and Salesman,6,15,02/11/2010,30,"Sabre's CEO wants the Scranton branch to have one manager, and Michael voluntarily steps down and lets Jim become the boss when he finds out that salespeople make more money. However, he soon comes to regret the decision.",Standard
107,1,The Delivery,6,16,03/04/2010,60,"Pam goes into labor and Jim is ready to take her to the hospital, but she refuses to go. At the office, Michael takes credit for hooking Jim and Pam up, and tries to do the same thing for Kevin and Erin, making Andy jealous.",Standard
108,1,St. Patrick’s Day,6,17,03/11/2010,30,"It's St. Patrick's Day, and the CEO forces the office to work late because she won't leave. In addition, Michael unsuccessfully tries to suck up to his new boss, and Andy and Erin's first date is delayed because Erin is sick.",Standard
109,1,New Leads,6,18,03/18/2010,23,"When the sales staff begins trying to boss around everyone in the office, Michael tries to teach them a lesson by withholding a valuable set of sales leads.",Standard
110,1,Happy Hour,6,19,03/25/2010,30,"Oscar gets everybody in the office to go to Happy Hour so that he can hit on a coworker in shipping. Pam tries to set up Michael with a friend at the bar, but Michael's alter ego, ""Date Mike,"" threatens to spoil the entire evening.",Standard
111,1,Secretary’s Day,6,20,04/22/2010,30,"Michael creates problems for Andy on Secretary's Day when he tells Erin that Andy was engaged to Angela, and Kevin is upset after Oscar makes a video comparing Kevin to Cookie Monster.",Standard
112,1,Body Language,6,21,04/29/2010,30,"Michael is hopeful that a potential client is interested in him, but everyone in the office except Pam thinks he's wasting his time. Meanwhile, Dwight recruits Kelly to apply for the Sabre minority management training program.",Standard
113,1,The Cover-Up,6,22,05/06/2010,30,"Michael becomes convinced that Donna is having an affair and puts Dwight on the case, but Pam soon discovers that the suspicions may be true. Meanwhile, Darryl gets revenge on Andy for an earlier incident.",Standard
114,1,The Chump,6,23,05/13/2010,30,"Michael continues to see Donna even after learning she's married and meeting her husband, Dwight and Angela take their baby contract to an arbitrator, and Jim and Pam struggle to stay awake at the office.",Standard
115,1,Whistleblower,6,24,05/20/2010,30,"Jo comes to the Scranton branch to find the whistle-blower. However, three different people have confessed to Michael, Michael is protecting them, and the person most people think is the culprit is keeping his mouth shut.",Standard
116,1,Nepotism,7,1,09/23/2010,30,"Everybody demands that Michael fire the new office assistant, but he won't because he's his nephew. Meanwhile, Pam tries to play a prank on Dwight, who has bought the office building, to make up for ruining Jim's prank.",Standard
117,1,Counseling,7,2,09/30/2010,30,"Michael is forced to go through counseling with Toby, Dwight seeks revenge on a local mall that refused his business, and Pam tries to fake her way to a promotion.",Standard
118,1,Andy’s Play,7,3,10/07/2010,30,"Andy invites the entire office to watch him in the community theater production of ""Sweeney Todd,"" but Erin decides to babysit for Jim and Pam instead, and Michael is upset because he auditioned for the lead and didn't get it.",Standard
119,1,Sex Ed,7,4,10/14/2010,30,"A herpes scare causes Michael to get back in touch with his ex-girlfriends, where he decides to reevaluate those relationships. Meanwhile, Andy tries to teach safe sex to his officemates, but he has a clear ulterior motive.",Standard
120,1,The Sting,7,5,10/21/2010,30,"Michael organizes a sting operation to find out the secrets of a rival paper company's salesman who is stealing Dunder Mifflin's clients, and Andy gets Darryl's help to form a band.",Standard
121,1,Costume Contest,7,6,10/28/2010,30,"It's Halloween at Dunder Mifflin, and Michael is upset that Darryl went over his head with an idea, and Jim and Pam are obsessed with finding out why Danny didn't call Pam back when they were dating four years ago.",Standard
122,1,Christening,7,7,11/04/2010,23,"During Jim and Pam's daughter's christening, Michael becomes upset over the lack of family-like unity between himself and his employees. So he responds by impulsively joining a teenage church mission to Mexico.",Standard
123,1,Viewing Party,7,8,11/11/2010,30,"Michael sabotages Erin's ""Glee"" viewing party because of his contempt for Gabe, Jim and Pam discover that Dwight can keep their daughter from crying, and Andy has a bad reaction to a mixture of wine and a Japanese stimulant.",Standard
124,1,WUPHF.com,7,9,11/18/2010,30,"Some co-workers who invested in Ryan's Internet venture want him to sell, but Michael refuses to go along. Meanwhile, Jim loses his motivation to work when he reaches his commission cap, and Dwight creates a hay festival in the parking lot.",Standard
125,1,China,7,10,12/02/2010,30,"Pam stands up to Dwight when he makes cutbacks to save money in the building, but will Dwight have the last laugh? Meanwhile, the office is surprised and energized when Michael outsmarts Oscar in a debate about China.",Standard
126,1,Classy Christmas,7,11,12/09/2010,60,"Michael throws an elaborate Christmas party to celebrate Holly's temporary return to the Scranton branch, but is disappointed when he learns that she still has a boyfriend.",Standard
127,1,Ultimatum,7,12,01/20/2011,30,"Michael gets upset when Holly returns from the holidays without an engagement ring, but still together with her boyfriend. Meanwhile, Pam tries to help her co-workers keep with their New Year's resolutions.",Standard
128,1,The Seminar,7,13,01/27/2011,30,"Andy tries to host a small business seminar at the office. Michael agrees to help by posing as a Greek entrepreneur, and tries to get Holly to play along.",Standard
129,1,The Search,7,14,02/03/2011,30,"When Jim gets an emergency phone call from Helene, he is forced to leave Michael in the bathroom of a gas station. Meanwhile, Holly, Erin, and Dwight set out on a journey to find Michael. Back at the office, Pam's artwork starts a captioning contest that seems to offend Gabe.",Standard
130,1,PDA,7,15,02/10/2011,22,"It's Valentine's Day, and the office is fed up with Michael and Holly's PDA, Andy helps Erin solve Gabe's riddles to find her gift, and Jim and Pam get drunk and try to find a place in the office to have sex.",Standard
131,1,Threat Level Midnight,7,16,02/17/2011,30,"Michael finally finishes his movie ""Threat Level Midnight"" and screens it for his employees at Dunder Mifflin, but Holly is less than enthusiastic for his finished product.",Standard
132,1,Todd Packer,7,17,02/24/2011,30,"Everyone is up in arms after Michael convinces Holly to give Todd Packer an office job, and Andy gets upset after Pam gets a new computer for reception but not for him.",Standard
133,1,Garage Sale,7,18,03/24/2011,30,"Michael plans to propose to Holly the day of the Dunder Mifflin garage sale, but Holly may have to take an extended leave of absence to Colorado because her father is sick.",Standard
134,1,Training Day,7,19,04/14/2011,30,"Michael makes fast friends with the man coming in to replace him at Dunder Mifflin, but later begins to have second thoughts after seeing him in action.",Standard
135,1,Michael’s Last Dundies,7,20,04/21/2011,23,"Michael hosts his final ""Dundies"" as the boss at the Scranton branch, but tension is in the air, and Deangelo Vickers, the new boss, is having trouble with his co-hosting duties.",Standard
136,1,"Goodbye, Michael",7,21,04/28/2011,50,"As the office gets ready for Michael's final day at Dunder Mifflin, Michael doesn't tell anyone that he's leaving a day early. Meanwhile, Deangelo accompanies a nervous Andy on a visit to one of Michael's old clients.",Standard
137,1,The Inner Circle,7,22,05/05/2011,23,"Tensions rise and feelings are hurt when Deangelo creates an ""inner circle"" at the office--which is only composed of men.",Standard
138,1,"Dwight K. Schrute, (Acting) Manager",7,23,05/12/2011,23,"When Jim rejects Jo's offer, Dwight becomes acting manager at the Scranton branch, but an accident could cause his tenure to be short-lived.",Standard
139,1,Search Committee,7,24,05/19/2011,42,"The Scranton branch puts together a search committee to find the next boss, but the pool of interviewees proves to be less than impressive, and Dwight demands an interview in spite of his gun accident.",Standard
140,1,The List,8,1,09/22/2011,23,"New Dunder Mifflin CEO Robert California leaves a piece of paper with a line down the middle that has names of the Scranton staff on either side of it, leading everyone to try and figure out what it means.",Standard
141,1,The Incentive,8,2,09/29/2011,23,"Under pressure from Robert to increase branch sales, Andy offers an incentive program to the sales staff, which backfires on him when he offers a very personal grand prize.",Standard
142,1,Lotto,8,3,10/06/2011,23,"After the entire warehouse staff wins the lottery and quits their job, Darryl becomes depressed and demands to be fired. Meanwhile, the office staff is forced to load the truck for their orders themselves.",Standard
143,1,Garden Party,8,4,10/13/2011,23,"Andy claims to be throwing a garden party at Dwight's farm to impress Robert California, but he's really doing it to win the approval of his parents, who appear to favor his younger brother.",Standard
144,1,Spooked,8,5,10/27/2011,23,"Erin is worried that she is about to get fired after she organizes a disastrous office Halloween party for Robert and his son. Meanwhile, Robert probes the minds of the employees to come up with the perfect spooky story.",Standard
145,1,Doomsday,8,6,11/03/2011,23,"Dwight installs a ""Doomsday Device"" on the office computers that could get everyone fired if they make too many mistakes, while Gabe tries to hit on one of Darryl's warehouse employees.",Standard
146,1,Pam’s Replacement,8,7,11/10/2011,23,"A pregnant and insecure Pam tries to prove that Jim is attracted to her temp replacement, and Robert and his musician friends take over a jam session with Andy, Kevin, and Darryl.",Standard
147,1,Gettysburg,8,8,11/17/2011,23,Andy decides to motivate and inspire everyone by taking them on a field trip to Gettysburg. Some people in the office stay behind and Robert California asks them to come up with Dunder Mifflin/Sabre's next big idea.,Standard
